process,TP,FP,TN,FN,precision,recall,accuracy,f_measure,mcc,precision-recall area
R-HSA-5387392,45.0,3867.0,17385.0,5.0,0.011503067484662576,0.9,0.8182330297624636,0.02271580010095911,0.08973972330545285,0.007665048292239493
R-HSA-5389839,3.0,23.0,21193.0,83.0,0.11538461538461539,0.03488372093023256,0.9950239414139518,0.05357142857142857,0.061384864939243576,0.013442796699055142
R-HSA-5389842,5.0,61.0,21156.0,80.0,0.07575757575757576,0.058823529411764705,0.9933809032015773,0.06622516556291391,0.0634645769003729,0.014023573409788073
R-HSA-5389848,5.0,61.0,21156.0,80.0,0.07575757575757576,0.058823529411764705,0.9933809032015773,0.06622516556291391,0.0634645769003729,0.014023573409788073
R-HSA-5389857,5.0,61.0,21157.0,79.0,0.07575757575757576,0.05952380952380952,0.9934278471505023,0.06666666666666667,0.06388147854048855,0.013726485592297243
R-HSA-5419261,5.0,64.0,21153.0,80.0,0.07246376811594203,0.058823529411764705,0.9932400713548024,0.06493506493506494,0.061917088698065524,0.013577006764512322
R-HSA-5419264,3.0,22.0,21195.0,82.0,0.12,0.03529411764705882,0.9951178293118017,0.05454545454545455,0.06307805325030597,0.013960657864106643
R-HSA-5419271,3.0,22.0,21195.0,82.0,0.12,0.03529411764705882,0.9951178293118017,0.05454545454545455,0.06307805325030597,0.013960657864106643
R-HSA-5419273,5.0,61.0,21155.0,81.0,0.07575757575757576,0.05813953488372093,0.9933339592526523,0.06578947368421052,0.06305473292626242,0.013626325039293515
R-HSA-5419277,5.0,61.0,21155.0,81.0,0.07575757575757576,0.05813953488372093,0.9933339592526523,0.06578947368421052,0.06305473292626242,0.013626325039293515
R-HSA-5419279,5.0,64.0,21153.0,80.0,0.07246376811594203,0.058823529411764705,0.9932400713548024,0.06493506493506494,0.061917088698065524,0.013577006764512322
R-HSA-5419281,5.0,63.0,21154.0,80.0,0.07352941176470588,0.058823529411764705,0.9932870153037273,0.06535947712418301,0.06242190523726542,0.013667994371981173
R-HSA-5578742,27.0,5688.0,15542.0,45.0,0.004724409448818898,0.375,0.7308703408130692,0.009331259720062208,0.01402649191831288,0.0037263536007678556
R-HSA-560473,49.0,8209.0,13041.0,3.0,0.005933640106563332,0.9423076923076923,0.614496291428035,0.011793020457280385,0.0563137579778847,0.004476755005538505
R-HSA-560517,49.0,8003.0,13247.0,3.0,0.006085444610034774,0.9423076923076923,0.6241667449065815,0.01209279368213228,0.057571078995686295,0.004480646919850938
R-HSA-5607731,46.0,3678.0,17573.0,5.0,0.012352309344790547,0.9019607843137255,0.8271054361092856,0.024370860927152314,0.0937875431653888,0.007945302909759115
R-HSA-5617431,45.0,6881.0,14329.0,47.0,0.006497256713831938,0.4891304347826087,0.6747723218477139,0.012824166429182103,0.02305784133027248,0.005294917469810817
R-HSA-5617445,30.0,6291.0,14936.0,45.0,0.004746084480303749,0.4,0.7025631396113041,0.009380863039399626,0.013437120824205992,0.0037895672185964745
R-HSA-5617452,44.0,6744.0,14467.0,47.0,0.00648202710665881,0.4835164835164835,0.6812036428504366,0.012792557057711878,0.023174685444602855,0.005308208626568114
R-HSA-5617454,42.0,6042.0,15169.0,49.0,0.006903353057199211,0.46153846153846156,0.7140644070979251,0.01360323886639676,0.025511186572736773,0.005576984828783968
R-HSA-5617462,25.0,5644.0,15588.0,45.0,0.0044099488445934025,0.35714285714285715,0.7329358745657685,0.008712319219376199,0.011825649035783764,0.0035838513419668675
R-HSA-5617471,41.0,6724.0,14492.0,45.0,0.006060606060606061,0.47674418604651164,0.6822364097267862,0.01196905561231937,0.02176824065231884,0.005026182993843955
R-HSA-5617483,36.0,6318.0,14901.0,47.0,0.0056657223796034,0.43373493975903615,0.7012017650924796,0.011185334783284139,0.018517004476793518,0.004726745017190175
R-HSA-5617484,34.0,6293.0,14929.0,46.0,0.005373794847479058,0.425,0.7024223077645292,0.010613391602934289,0.01719693754576737,0.004484909079581302
R-HSA-5617486,37.0,6347.0,14871.0,47.0,0.005795739348370927,0.44047619047619047,0.6998403905736551,0.011440940012368584,0.019335953526800516,0.004896912279307501
R-HSA-5617492,34.0,6293.0,14929.0,46.0,0.005373794847479058,0.425,0.7024223077645292,0.010613391602934289,0.01719693754576737,0.004484909079581302
R-HSA-5617641,35.0,5890.0,15328.0,49.0,0.00590717299578059,0.4166666666666667,0.7211998873345226,0.011649192877350641,0.019451456069599405,0.0048080480236136845
R-HSA-5617642,25.0,5644.0,15588.0,45.0,0.0044099488445934025,0.35714285714285715,0.7329358745657685,0.008712319219376199,0.011825649035783764,0.0035838513419668675
R-HSA-5617650,30.0,6291.0,14936.0,45.0,0.004746084480303749,0.4,0.7025631396113041,0.009380863039399626,0.013437120824205992,0.0037895672185964745
R-HSA-5617661,36.0,6297.0,14923.0,46.0,0.005684509711037423,0.43902439024390244,0.7022345319688292,0.01122369446609509,0.01927570386278172,0.004643630306439437
R-HSA-5617672,36.0,6297.0,14923.0,46.0,0.005684509711037423,0.43902439024390244,0.7022345319688292,0.01122369446609509,0.01927570386278172,0.004643630306439437
R-HSA-5617676,35.0,5890.0,15328.0,49.0,0.00590717299578059,0.4166666666666667,0.7211998873345226,0.011649192877350641,0.019451456069599405,0.0048080480236136845
R-HSA-5617816,82.0,6334.0,14873.0,13.0,0.012780548628428928,0.8631578947368421,0.7020467561731293,0.025188143142374442,0.08198436710783312,0.010955539702156517
R-HSA-5617859,43.0,6710.0,14502.0,47.0,0.006367540352435954,0.4777777777777778,0.682799737113886,0.012567587315504895,0.022504956051389274,0.005051122962892495
R-HSA-5617862,37.0,6708.0,14512.0,45.0,0.005485544848035582,0.45121951219512196,0.6829875129095859,0.010839314486597333,0.01798525243169747,0.004273030367918825
R-HSA-5617866,33.0,6304.0,14919.0,46.0,0.005207511440744832,0.4177215189873418,0.7019059243263543,0.010286783042394014,0.016046895996328036,0.0043767561392882666
R-HSA-5617867,38.0,6324.0,14894.0,46.0,0.005972964476579692,0.4523809523809524,0.7009670453478547,0.011790257524045921,0.021133726027853097,0.00483364565531661
R-HSA-5617874,41.0,6717.0,14498.0,46.0,0.006066883693400415,0.47126436781609193,0.6825180734203361,0.011979547114682252,0.02119222594699818,0.004904587779100273
R-HSA-5617877,31.0,5828.0,15398.0,45.0,0.005291005291005291,0.40789473684210525,0.7242981879635715,0.010446503791069924,0.01780235792655657,0.00414879850889955
R-HSA-5617887,39.0,7064.0,14154.0,45.0,0.0054906377586935095,0.4642857142857143,0.6662754670922918,0.010852928899401697,0.01746256327795632,0.004464964785122057
R-HSA-5617896,47.0,7123.0,14085.0,47.0,0.006555090655509066,0.5,0.6634118862078678,0.012940528634361233,0.02302272364842937,0.005336173676269764
R-HSA-5621002,36.0,6257.0,14962.0,47.0,0.005720641983155888,0.43373493975903615,0.7040653459769036,0.011292346298619825,0.01896124053433118,0.004788383742242504
R-HSA-5621010,35.0,6302.0,14918.0,47.0,0.005523118194729367,0.4268292682926829,0.7019528682752794,0.010905125408942203,0.01758837050306047,0.00462091077826743
R-HSA-5624949,45.0,11542.0,9708.0,7.0,0.003883662725468197,0.8653846153846154,0.45784433386536477,0.0077326230775839845,0.03192584941109411,0.004128943203765662
R-HSA-5624952,45.0,11542.0,9708.0,7.0,0.003883662725468197,0.8653846153846154,0.45784433386536477,0.0077326230775839845,0.03192584941109411,0.004128943203765662
R-HSA-5625416,45.0,11542.0,9708.0,7.0,0.003883662725468197,0.8653846153846154,0.45784433386536477,0.0077326230775839845,0.03192584941109411,0.004128943203765662
