process,TP,FP,TN,FN,precision,recall,accuracy,f_measure,mcc,precision-recall area
R-HSA-5578742,13.0,103.0,21127.0,59.0,0.11206896551724138,0.18055555555555555,0.9923950802741527,0.13829787234042554,0.13857000846059955,0.04147757680684589
R-HSA-560473,32.0,4.0,21246.0,20.0,0.8888888888888888,0.6153846153846154,0.9988733452258004,0.7272727272727274,0.7390958354777858,0.715286400282838
R-HSA-560517,32.0,4.0,21246.0,20.0,0.8888888888888888,0.6153846153846154,0.9988733452258004,0.7272727272727274,0.7390958354777858,0.7171666361633185
R-HSA-5607731,41.0,35.0,21216.0,10.0,0.5394736842105263,0.803921568627451,0.9978875222983757,0.6456692913385828,0.6575926242746419,0.3674072454919445
R-HSA-5617431,23.0,129.0,21081.0,69.0,0.1513157894736842,0.25,0.9907050981128532,0.18852459016393444,0.19003388761244555,0.07869736744862878
R-HSA-5617445,17.0,110.0,21117.0,58.0,0.13385826771653545,0.22666666666666666,0.9921134165806028,0.16831683168316833,0.17041384735200643,0.06000438484848579
R-HSA-5617452,25.0,129.0,21082.0,66.0,0.16233766233766234,0.27472527472527475,0.9908459299596282,0.20408163265306123,0.20681528546058647,0.07980072877361456
R-HSA-5617454,19.0,151.0,21060.0,72.0,0.11176470588235295,0.2087912087912088,0.9895314993897286,0.14559386973180075,0.14782662915010766,0.05075882975074488
R-HSA-5617462,14.0,111.0,21121.0,56.0,0.112,0.2,0.9921603605295277,0.1435897435897436,0.14594320045070538,0.041294373725337265
R-HSA-5617471,28.0,299.0,20917.0,58.0,0.0856269113149847,0.32558139534883723,0.9832410102337809,0.13559322033898305,0.16065631378728581,0.05531394858548624
R-HSA-5617483,21.0,214.0,21005.0,62.0,0.08936170212765958,0.25301204819277107,0.9870434700967046,0.1320754716981132,0.14489104975617748,0.04138221669540732
R-HSA-5617484,17.0,144.0,21078.0,63.0,0.10559006211180125,0.2125,0.9902826025725284,0.14107883817427386,0.1452872618937768,0.04416863772913764
R-HSA-5617486,19.0,167.0,21051.0,65.0,0.10215053763440861,0.2261904761904762,0.9891090038494038,0.14074074074074075,0.14706952586229205,0.041087913641894916
R-HSA-5617492,17.0,144.0,21078.0,63.0,0.10559006211180125,0.2125,0.9902826025725284,0.14107883817427386,0.1452872618937768,0.04416863772913764
R-HSA-5617641,18.0,154.0,21064.0,66.0,0.10465116279069768,0.21428571428571427,0.9896723312365037,0.14062500000000003,0.14497943568602434,0.04722955252666487
R-HSA-5617642,14.0,111.0,21121.0,56.0,0.112,0.2,0.9921603605295277,0.1435897435897436,0.14594320045070538,0.041294373725337265
R-HSA-5617650,17.0,110.0,21117.0,58.0,0.13385826771653545,0.22666666666666666,0.9921134165806028,0.16831683168316833,0.17041384735200643,0.06000438484848579
R-HSA-5617661,17.0,119.0,21101.0,65.0,0.125,0.2073170731707317,0.991362313397803,0.1559633027522936,0.15682539075665136,0.04811908459556769
R-HSA-5617672,17.0,119.0,21101.0,65.0,0.125,0.2073170731707317,0.991362313397803,0.1559633027522936,0.15682539075665136,0.04811908459556769
R-HSA-5617676,18.0,154.0,21064.0,66.0,0.10465116279069768,0.21428571428571427,0.9896723312365037,0.14062500000000003,0.14497943568602434,0.04722955252666487
R-HSA-5617816,33.0,29.0,21178.0,62.0,0.532258064516129,0.3473684210526316,0.9957281006478265,0.42038216560509556,0.42796239436897293,0.30202478054577064
R-HSA-5617859,23.0,117.0,21095.0,67.0,0.16428571428571428,0.25555555555555554,0.991362313397803,0.19999999999999998,0.20071454759333815,0.07772877701759077
R-HSA-5617862,22.0,103.0,21117.0,60.0,0.176,0.2682926829268293,0.9923481363252277,0.21256038647342995,0.2135856563421141,0.08472215676796573
R-HSA-5617866,21.0,201.0,21022.0,58.0,0.0945945945945946,0.26582278481012656,0.9878415172284293,0.13953488372093023,0.1534411093803333,0.045514117397675476
R-HSA-5617867,19.0,117.0,21101.0,65.0,0.13970588235294118,0.2261904761904762,0.991456201295653,0.1727272727272727,0.17364356346760781,0.055561237447198965
R-HSA-5617874,22.0,150.0,21065.0,65.0,0.12790697674418605,0.25287356321839083,0.9899070509811285,0.1698841698841699,0.17516789777103045,0.05885682697008117
R-HSA-5617877,18.0,114.0,21112.0,58.0,0.13636363636363635,0.23684210526315788,0.9919256407849029,0.17307692307692307,0.17586956735634812,0.05779492498268066
R-HSA-5617887,20.0,114.0,21104.0,64.0,0.14925373134328357,0.23809523809523808,0.9916439770913529,0.18348623853211007,0.1844751266865904,0.05731527441603928
R-HSA-5617896,28.0,156.0,21052.0,66.0,0.15217391304347827,0.2978723404255319,0.9895784433386536,0.2014388489208633,0.2080891666731452,0.08313601203258418
R-HSA-5621002,19.0,180.0,21039.0,64.0,0.09547738693467336,0.2289156626506024,0.988545676462304,0.1347517730496454,0.1427509094186202,0.04083627503690086
R-HSA-5621010,18.0,152.0,21068.0,64.0,0.10588235294117647,0.21951219512195122,0.9898601070322035,0.14285714285714288,0.1477867040602812,0.04226223607747958
R-HSA-5624949,13.0,25.0,21225.0,39.0,0.34210526315789475,0.25,0.996995587268801,0.2888888888888889,0.2909767607775021,0.12316998518307004
R-HSA-5624952,13.0,25.0,21225.0,39.0,0.34210526315789475,0.25,0.996995587268801,0.2888888888888889,0.2909767607775021,0.12316998518307004
R-HSA-5625416,13.0,25.0,21225.0,39.0,0.34210526315789475,0.25,0.996995587268801,0.2888888888888889,0.2909767607775021,0.12316998518307004
R-HSA-5625421,13.0,25.0,21225.0,39.0,0.34210526315789475,0.25,0.996995587268801,0.2888888888888889,0.2909767607775021,0.12316998518307004
R-HSA-5625424,13.0,25.0,21225.0,39.0,0.34210526315789475,0.25,0.996995587268801,0.2888888888888889,0.2909767607775021,0.12316998518307004
R-HSA-5625426,13.0,25.0,21225.0,39.0,0.34210526315789475,0.25,0.996995587268801,0.2888888888888889,0.2909767607775021,0.12316998518307004
R-HSA-5625774,3.0,3.0,21239.0,57.0,0.5,0.05,0.997183363064501,0.09090909090909091,0.157467251328179,0.053482801217048216
R-HSA-5625784,3.0,3.0,21239.0,57.0,0.5,0.05,0.997183363064501,0.09090909090909091,0.157467251328179,0.053482801217048216
