tp,fp,fn,tn,precision,recall,f_measure,mcc
9,0,2,2685,1.0,0.8181818181818182,0.9,0.9041973376361119
16,2,4,2677,0.8888888888888888,0.8,0.8421052631578948,0.8421728106116828
9,0,4,2686,1.0,0.6923076923076923,0.8181818181818181,0.8314314394405196
40,3,8,2648,0.9302325581395349,0.8333333333333334,0.8791208791208791,0.8784272711217492
19,2,3,2675,0.9047619047619048,0.8636363636363636,0.8837209302325582,0.8830303998642652
14,1,4,2680,0.9333333333333333,0.7777777777777778,0.8484848484848485,0.8511282046149707
8,0,2,2689,1.0,0.8,0.888888888888889,0.8940947519655744
28,1,7,2663,0.9655172413793104,0.8,0.8750000000000001,0.8774707787496848
8,0,2,2688,1.0,0.8,0.888888888888889,0.8940946283593065
26,3,2,2668,0.896551724137931,0.9285714285714286,0.912280701754386,0.911488131100881
36,5,12,2646,0.8780487804878049,0.75,0.8089887640449439,0.8083953395514333
21,1,3,2674,0.9545454545454546,0.875,0.9130434782608695,0.9131759288174173
19,2,5,2673,0.9047619047619048,0.7916666666666666,0.8444444444444444,0.8450542506863545
19,2,3,2674,0.9047619047619048,0.8636363636363636,0.8837209302325582,0.8830300525507483
23,1,8,2667,0.9583333333333334,0.7419354838709677,0.8363636363636364,0.8416914864923946
25,2,6,2666,0.9259259259259259,0.8064516129032258,0.8620689655172414,0.8626767343251289
9,1,1,2688,0.9,0.9,0.9,0.8996281145407214
21,6,5,2666,0.7777777777777778,0.8076923076923077,0.7924528301886792,0.7905383346718852
21,1,5,2672,0.9545454545454546,0.8076923076923077,0.875,0.876991468586183
16,0,5,2678,1.0,0.7619047619047619,0.8648648648648648,0.872057846251442
10,2,1,2685,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.8698375187127886
16,2,3,2678,0.8888888888888888,0.8421052631578947,0.8648648648648649,0.864252968350742
10,1,3,2685,0.9090909090909091,0.7692307692307693,0.8333333333333333,0.8355262671163807
15,0,2,2682,1.0,0.8823529411764706,0.9375,0.938986395088971
16,0,4,2678,1.0,0.8,0.888888888888889,0.8937599568966083
8,1,3,2687,0.8888888888888888,0.7272727272727273,0.7999999999999999,0.8033201657523891
25,1,4,2669,0.9615384615384616,0.8620689655172413,0.9090909090909091,0.9095399171786298
42,0,7,2650,1.0,0.8571428571428571,0.923076923076923,0.9245997356796523
14,0,5,2680,1.0,0.7368421052631579,0.8484848484848484,0.8575954523058879
13,1,4,2680,0.9285714285714286,0.7647058823529411,0.8387096774193549,0.8417829802040708
37,2,10,2650,0.9487179487179487,0.7872340425531915,0.8604651162790696,0.8620852052507572
40,2,12,2644,0.9523809523809523,0.7692307692307693,0.8510638297872339,0.8534687122170843
19,0,3,2677,1.0,0.8636363636363636,0.9268292682926829,0.9288000896387177
22,1,8,2667,0.9565217391304348,0.7333333333333333,0.8301886792452831,0.8360016348583034
13,3,4,2678,0.8125,0.7647058823529411,0.787878787878788,0.7869406087310844
10,2,6,2680,0.8333333333333334,0.625,0.7142857142857143,0.720289833498575
