tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives
3.0,11.0,19.0,3407.0,0.21428571428571427,0.13636363636363635,0.16666666666666663,0.16671158255341215,0.2,0.2,0.18181818181818182
3.0,12.0,22.0,3403.0,0.2,0.12,0.15,0.1501631989910814,0.2,0.15,0.16
1.0,12.0,21.0,3406.0,0.07692307692307693,0.045454545454545456,0.05714285714285715,0.05449235672848508,0.06666666666666667,0.05,0.045454545454545456
3.0,5.0,29.0,3403.0,0.375,0.09375,0.15,0.1839192608176479,0.2,0.15,0.09375
4.0,30.0,32.0,3374.0,0.11764705882352941,0.1111111111111111,0.11428571428571428,0.1052328123378672,0.2,0.15,0.1111111111111111
2.0,28.0,25.0,3385.0,0.06666666666666667,0.07407407407407407,0.07017543859649124,0.06251739134847001,0.13333333333333333,0.1,0.07407407407407407
5.0,27.0,25.0,3383.0,0.15625,0.16666666666666666,0.16129032258064516,0.15375293890811673,0.26666666666666666,0.2,0.13333333333333333
2.0,23.0,17.0,3398.0,0.08,0.10526315789473684,0.0909090909090909,0.08598059341333211,0.13333333333333333,0.1,0.10526315789473684
0.0,12.0,31.0,3397.0,0.0,0.0,0.0,-0.005642058212262239,0.0,0.05,0.03225806451612903
2.0,11.0,12.0,3415.0,0.15384615384615385,0.14285714285714285,0.14814814814814817,0.14489677443032076,0.13333333333333333,0.15,0.14285714285714285
4.0,21.0,24.0,3391.0,0.16,0.14285714285714285,0.15094339622641512,0.14460865663081016,0.13333333333333333,0.15,0.14285714285714285
4.0,34.0,52.0,3350.0,0.10526315789473684,0.07142857142857142,0.0851063829787234,0.07431667144361832,0.2,0.15,0.07142857142857142
3.0,25.0,21.0,3391.0,0.10714285714285714,0.125,0.11538461538461538,0.10901574222979181,0.06666666666666667,0.05,0.08333333333333333
1.0,18.0,19.0,3402.0,0.05263157894736842,0.05,0.05128205128205128,0.04589232262714058,0.06666666666666667,0.05,0.05
5.0,49.0,17.0,3369.0,0.09259259259259259,0.22727272727272727,0.13157894736842105,0.13655507811982073,0.26666666666666666,0.2,0.22727272727272727
0.0,7.0,40.0,3393.0,0.0,0.0,0.0,-0.004897818140664713,0.26666666666666666,0.2,0.15
6.0,29.0,22.0,3383.0,0.17142857142857143,0.21428571428571427,0.19047619047619047,0.18424996170989652,0.2,0.2,0.17857142857142858
0.0,22.0,21.0,3397.0,0.0,0.0,0.0,-0.006287607281005039,0.0,0.0,0.0
6.0,30.0,18.0,3386.0,0.16666666666666666,0.25,0.2,0.1973003589892736,0.2,0.2,0.16666666666666666
0.0,19.0,21.0,3400.0,0.0,0.0,0.0,-0.005840638950097304,0.0,0.05,0.047619047619047616
4.0,60.0,17.0,3359.0,0.0625,0.19047619047619047,0.09411764705882353,0.09968534131118106,0.13333333333333333,0.1,0.09523809523809523
2.0,23.0,20.0,3395.0,0.08,0.09090909090909091,0.0851063829787234,0.07900252683169916,0.06666666666666667,0.05,0.09090909090909091
4.0,34.0,19.0,3383.0,0.10526315789473684,0.17391304347826086,0.13114754098360656,0.12784176756634022,0.13333333333333333,0.15,0.17391304347826086
1.0,16.0,22.0,3401.0,0.058823529411764705,0.043478260869565216,0.049999999999999996,0.04508614534050217,0.06666666666666667,0.05,0.08695652173913043
0.0,30.0,13.0,3397.0,0.0,0.0,0.0,-0.005776942725192399,0.0,0.0,0.0
4.0,18.0,20.0,3398.0,0.18181818181818182,0.16666666666666666,0.17391304347826086,0.1685247031200453,0.2,0.2,0.16666666666666666
1.0,23.0,13.0,3403.0,0.041666666666666664,0.07142857142857142,0.052631578947368425,0.04949934629903693,0.06666666666666667,0.05,0.07142857142857142
2.0,33.0,15.0,3390.0,0.05714285714285714,0.11764705882352941,0.07692307692307693,0.07547181450023051,0.13333333333333333,0.1,0.11764705882352941
10.0,43.0,69.0,3318.0,0.18867924528301888,0.12658227848101267,0.15151515151515155,0.13838866368210273,0.3333333333333333,0.25,0.16455696202531644
2.0,18.0,36.0,3384.0,0.1,0.05263157894736842,0.06896551724137931,0.06508252866687492,0.06666666666666667,0.1,0.10526315789473684
3.0,5.0,16.0,3416.0,0.375,0.15789473684210525,0.22222222222222218,0.2406930592379336,0.2,0.15,0.15789473684210525
4.0,10.0,12.0,3414.0,0.2857142857142857,0.25,0.26666666666666666,0.2640619215126513,0.26666666666666666,0.2,0.25
3.0,12.0,13.0,3412.0,0.2,0.1875,0.19354838709677422,0.190001813140088,0.2,0.15,0.1875
5.0,23.0,31.0,3381.0,0.17857142857142858,0.1388888888888889,0.15625000000000003,0.14964800866597522,0.3333333333333333,0.25,0.16666666666666666
3.0,20.0,39.0,3378.0,0.13043478260869565,0.07142857142857142,0.0923076923076923,0.0883231654860948,0.2,0.15,0.11904761904761904
2.0,6.0,8.0,3424.0,0.25,0.2,0.22222222222222224,0.22158646011126432,0.13333333333333333,0.15,0.2
2.0,27.0,36.0,3375.0,0.06896551724137931,0.05263157894736842,0.05970149253731343,0.05109503793296706,0.0,0.1,0.07894736842105263
3.0,16.0,25.0,3396.0,0.15789473684210525,0.10714285714285714,0.1276595744680851,0.12421015284337916,0.13333333333333333,0.15,0.10714285714285714
3.0,23.0,16.0,3398.0,0.11538461538461539,0.15789473684210525,0.13333333333333333,0.12936148424400837,0.2,0.15,0.15789473684210525
4.0,15.0,30.0,3391.0,0.21052631578947367,0.11764705882352941,0.1509433962264151,0.15115414513228628,0.26666666666666666,0.2,0.14705882352941177
14.0,47.0,61.0,3318.0,0.22950819672131148,0.18666666666666668,0.2058823529411765,0.1910974407926009,0.2,0.2,0.18666666666666668
1.0,77.0,28.0,3334.0,0.01282051282051282,0.034482758620689655,0.01869158878504673,0.007314072752243275,0.06666666666666667,0.05,0.034482758620689655
2.0,24.0,30.0,3384.0,0.07692307692307693,0.0625,0.06896551724137931,0.06147075792117825,0.0,0.05,0.09375
2.0,28.0,41.0,3369.0,0.06666666666666667,0.046511627906976744,0.0547945205479452,0.04572903005706586,0.06666666666666667,0.05,0.06976744186046512
12.0,59.0,41.0,3328.0,0.16901408450704225,0.22641509433962265,0.1935483870967742,0.18105181810036144,0.3333333333333333,0.3,0.18867924528301888
5.0,54.0,32.0,3349.0,0.0847457627118644,0.13513513513513514,0.10416666666666667,0.09475513462461466,0.13333333333333333,0.1,0.08108108108108109
1.0,34.0,22.0,3383.0,0.02857142857142857,0.043478260869565216,0.034482758620689655,0.02722711538517725,0.06666666666666667,0.05,0.043478260869565216
1.0,67.0,18.0,3354.0,0.014705882352941176,0.05263157894736842,0.022988505747126436,0.017594733782914457,0.0,0.0,0.0
2.0,8.0,15.0,3415.0,0.2,0.11764705882352941,0.14814814814814817,0.15019225915396814,0.2,0.15,0.17647058823529413
2.0,38.0,20.0,3380.0,0.05,0.09090909090909091,0.06451612903225806,0.05933137683067008,0.06666666666666667,0.05,0.045454545454545456
0.0,23.0,17.0,3400.0,0.0,0.0,0.0,-0.00578179167862786,0.0,0.0,0.0
2.0,4.0,14.0,3420.0,0.3333333333333333,0.125,0.18181818181818182,0.20192179548215386,0.13333333333333333,0.1,0.125
4.0,13.0,29.0,3394.0,0.23529411764705882,0.12121212121212122,0.16,0.16318118473246904,0.2,0.2,0.12121212121212122
6.0,68.0,60.0,3306.0,0.08108108108108109,0.09090909090909091,0.08571428571428572,0.06690037460058235,0.2,0.15,0.09090909090909091
4.0,43.0,28.0,3365.0,0.0851063829787234,0.125,0.10126582278481013,0.09293581488372848,0.13333333333333333,0.1,0.0625
